IDSCHOOL,ITSEX,ASRREA01,ASBG03,ASDG05S,ASBG05D,ASBG05E,ASDHOCCP,ASBH20A,ASBH20B,ASDHEDUP,ASBH17A,ASBH17B,ASDHAPS,ASBH04A,ASBH04B,ASBGHRL,ASBG04,ASBH15A,ASBHPLR,ASBH12,ASBH13A,ASBH13B,ASBH13C,ASBH13D,ASBH13E,ASBH13F,ASBH13G,ASBHELA,ASBH02A,ASBH02B,ASBH02C,ASBH02D,ASBH02E,ASBH02F,ASBH02G,ASBH02H,ASBH02I,ASBHELT,ASBH06A,ASBH06B,ASBH06C,ASBH06D,ASBH06E,ACDG03,ACBG03A,ACBG03B,ACDGELS,ACBG16A,ACBG16B,ACBG16C,ACBG16D,ACBG16E,ACDGCMP,ACBG02,ACBG07,ACDG06HY,ACBG06BA,ACBG06BB,ACBGRRS,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBGEAS,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12H,ACBGRSS,ACBG17D,ACBG17E,ACBG17F,ACBG17G,ACBG17H,ACBG17I,ACBG17J,ACBG17K,ACBG17L,ACBG17M,ACBG17N,ACBGDAS,ACBG13AA,ACBG13AB,ACBG13AC,ACBG13AD,ACBG13AE,ACBG13AF,ACBG13AG,ACBG13AH,ACBG13AI,ACBG13AJ,ASBGSBS,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBGSLR,ASBR02A,ASBR02B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBGSMR,ASBR09A,ASBR09B,ASBR09C,ASBR09D,ASBR09E,ASBR09F,ASBGSCR,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASBR08G,ASBGERL,ASBR05A,ASBR05B,ASBR05C,ASBR05D,ASBR05E,ASBR05F,ASBR05G,ASBHENA,ASBH02J,ASBH02K,ASBH02L,ASBH02M,ASBH02N,ASBH02O,ASBHENT,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F
1,2,566.41192,3,2,1,1,3,6,4,4,6,6,1,0,999999,10.29048,3,3,11.59895,4,1,4,4,1,3,3,4,11.99368,2,3,2,3,3,3,3,3,3,10.12111,4,3,2,3,3,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,7.48584,4,4,4,3,2,1,8.81107,4,4,2,1,2,2,2,3,9.4022,3,3,4,4,4,4,7.8094,3,2,4,4,3,2,2,9.45792,2,2,4,1,4,4,3,13.6221,3,3,3,3,3,3,10.88264,4,4,4,4,1,0
1,1,585.49252,3,2,1,1,1,10,9,5,8,8,1,0,999999,11.95416,3,4,14.48509,4,1,4,4,1,4,4,4,10.25429,3,3,3,2,2,2,2,2,3,7.64888,2,2,1,2,2,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,11.4451,1,1,2,1,1,1,10.61953,3,4,1,3,4,1,2,4,9.4022,2,4,4,4,4,4,10.64149,3,4,1,3,2,4,1,11.20989,4,4,4,2,4,4,3,9.69545,1,2,3,3,3,2,8.6522,3,4,4,3,0,0
1,2,587.79278,2,2,1,1,3,3,4,5,8,8,3,1,2,10.29048,3,2,11.59895,4,2,4,4,2,4,4,4,12.92078,3,3,3,3,3,2,3,3,3,12.16664,4,4,3,4,4,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,13.28372,1,1,1,1,1,1,8.81107,2,3,2,3,3,2,2,3,7.93542,3,3,3,3,4,3,8.09145,2,2,2,3,3,2,1,7.97697,3,3,3,3,3,2,3,11.93921,3,3,3,3,2,3,10.88264,3,4,4,4,1,1
1,1,577.31654,3,2,1,1,1,11,2,5,7,7,2,1,1,10.29048,1,2,8.06204,2,2,2,1,2,3,3,3,8.91614,2,2,2,3,2,2,2,2,2,8.49059,3,2,2,2,2,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,13.28372,1,1,1,1,1,1,14.95609,4,4,1,4,4,1,4,4,10.35004,3,4,4,4,4,4,11.29688,3,4,1,4,1,3,1,10.51137,4,4,4,2,3,3,4,8.56196,2,2,2,2,2,2,7.14524,3,3,2,2,0,0
1,1,524.797,2,1,0,1,1,4,10,4,5,6,2,1,1,10.29048,2,3,10.48141,3,2,4,3,1,4,3,4,8.91614,2,1,2,3,3,1,3,3,1,11.54563,3,4,4,3,4,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,10.14726,3,1,2,1,1,1,12.71112,4,4,1,3,4,1,4,4,10.35004,4,4,4,4,3,4,11.29688,3,4,1,4,1,3,1,9.45792,3,4,4,3,4,3,3,9.1188,2,3,3,2,1,2,9.18672,3,3,4,3,1,1
1,1,596.13883,3,2,1,1,1,10,10,5,5,7,2,1,1,11.95416,3,4,10.48141,4,1,4,3,1,3,3,3,14.71485,3,3,3,3,3,3,3,3,3,13.18017,4,4,4,4,4,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,11.4451,1,1,1,1,2,1,11.72951,4,4,1,2,4,1,4,4,8.31489,2,3,4,3,4,4,14.35923,4,4,1,4,1,4,1,9.94478,3,3,4,2,4,3,4,13.6221,3,3,3,3,3,3,12.59388,4,4,4,4,1,1
1,2,517.73929,3,2,1,1,1,2,11,4,6,6,2,1,1,9.94316,2,1,9.12366,3,2,3,3,2,2,3,4,9.79151,3,2,3,2,2,3,2,2,2,10.12111,4,2,2,4,3,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,9.09792,1,1,4,2,2,2,7.42476,2,2,1,1,2,4,1,3,8.31489,2,3,4,3,4,4,9.6967,3,3,1,4,3,3,1,7.67963,3,2,3,3,3,2,3,9.1188,2,3,2,2,1,3,9.90093,4,3,4,4,1,0
1,1,416.83011,3,2,1,1,4,6,7,4,4,6,2,1,1,10.64774,3,5,9.12366,4,2,3,3,2,3,2,3,8.05868,2,2,2,2,2,1,1,2,3,7.64888,3,2,1,2,1,999999,999999,1,3,4,3,2,3,2,2,142,10,900,5,0,12.09869,1,1,2,1,1,1,1,1,2,1,2,9.44578,4,4,4,3,3,8.28554,1,2,2,2,3,4,4,4,4,999999,999999,13.16249,1,1,1,1,1,1,1,1,1,1,6.49022,4,4,4,1,4,4,12.71112,4,4,2,4,4,1,4,4,12.36856,4,4,4,4,4,4,8.51655,4,3,999999,4,4,2,2,14.3226,4,4,4,1,4,4,4,8.00444,2,2,2,2,1,2,7.84932,3,4,4,1,0,0
2,2,624.57569,3,1,1,0,2,2,2,4,5,6,4,1,5,10.64774,3,4,8.84658,4,2,3,2,2,3,2,3,10.25429,3,3,2,2,3,2,2,2,3,8.88807,3,2,2,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,13.28372,1,1,1,1,1,1,11.09533,4,3,1,3,4,1,3,4,10.35004,3,4,4,4,4,4,12.25876,3,4,1,4,1,4,1,9.02856,4,3,4,4,3,3,4,10.31064,2,2,3,2,3,3,10.88264,3,4,4,4,1,1
2,1,530.67917,2,2,1,1,3,7,3,4,5,6,4,1,5,10.29048,3,3,8.57953,3,3,2,2,3,4,4,3,9.79151,3,1,3,2,3,1,2,3,3,10.12111,4,2,2,4,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.55138,2,3,4,2,2,1,12.71112,3,4,1,4,4,1,4,4,10.35004,3,4,4,4,4,4,8.37394,4,3,3,4,4,2,2,9.45792,4,1,3,1,4,4,3,10.31064,3,2,2,3,2,3,8.22608,2,3,4,4,0,0
2,2,500.56307,3,0,0,0,3,4,3,4,3,5,3,1,3,9.59128,2,4,10.07944,4,1,3,3,2,3,3,4,11.3162,2,2,3,3,3,2,3,3,3,10.12111,3,3,3,3,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,11.4451,2,1,1,1,1,1,10.61953,4,4,4,3,4,1,4,4,8.31489,3,3,3,4,4,3,8.67056,3,3,3,4,3,3,2,8.29776,3,3,4,4,3,3,3,13.6221,3,3,3,3,3,3,8.6522,3,3,3,3,1,1
2,1,415.31365,3,2,1,1,1,10,2,5,7,7,2,1,1,11.95416,3,4,10.48141,4,2,3,3,2,4,4,4,10.75483,3,3,3,2,3,2,2,2,3,8.88807,3,2,2,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,9.4029,2,3,3,1,1,1,9.59084,3,4,4,3,4,1,3,3,9.4022,3,4,4,4,4,3,8.37394,3,3,3,3,2,2,2,9.94478,4,4,4,3,4,3,3,9.69545,2,2,3,2,3,2,9.18672,3,4,4,4,0,0
2,1,520.76338,2,2,1,1,4,6,6,4,4,6,2,1,1,9.59128,3,2,8.84658,3,2,3,2,2,3,3,3,8.48819,2,2,2,1,3,2,2,2,2,9.28676,3,3,2,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.14726,2,1,2,1,1,2,12.71112,4,4,2,4,4,1,4,4,9.4022,3,4,4,3,4,4,10.64149,4,4,1,4,2,3,2,9.45792,3,3,4,2,4,3,3,10.31064,3,2,3,3,2,2,8.6522,3,4,3,3,1,0
2,1,502.08173,3,2,1,1,3,4,3,4,5,6,2,1,1,11.0313,4,4,10.96593,3,1,4,3,1,3,4,4,14.71485,3,3,3,3,3,3,3,3,3,9.28676,3,3,2,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,9.4029,3,1,4,1,1,1,10.61953,3,4,2,3,4,1,3,4,6.78134,2,2,3,3,2,3,9.6967,4,4,2,4,4,3,1,12.21043,3,4,4,1,4,4,4,13.6221,3,3,3,3,3,3,10.88264,3,4,4,4,1,1
2,2,556.04308,3,2,1,1,2,2,999999,5,7,999999,2,1,1,11.46049,4,3,9.12366,4,2,2,3,2,3,3,3,8.48819,3,3,1,2,2,2,2,2,1,8.08185,3,2,2,2,1,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.14726,1,2,1,2,2,1,10.22658,4,4,4,4,3,1,3,4,12.36856,4,4,4,4,4,4,14.35923,4,4,1,4,1,4,1,9.94478,3,3,4,1,4,3,3,8.56196,1,3,2,2,2,2,9.18672,3,4,4,4,0,0
2,1,485.35229,2,1,1,0,2,7,2,999999,999999,999999,2,1,1,9.30276,1,3,999999,2,999999,999999,999999,999999,999999,999999,999999,10.75483,2,2,3,3,2,2,3,3,3,12.16664,4,4,3,4,4,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,7.48584,2,3,4,1,4,4,11.09533,4,4,3,3,4,1,4,4,10.35004,3,4,4,4,4,4,10.125,3,4,1,4,3,3,1,8.29776,3,3,4,4,3,3,3,9.1188,3,2,3,2,1,2,12.59388,4,4,4,4,1,1
2,2,579.29471,2,2,1,1,3,7,3,4,6,4,1,0,999999,10.29048,3,3,7.29735,3,4,2,2,4,2,3,3,10.75483,3,3,1,2,3,3,2,3,3,9.69685,4,3,2,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.29063,4,3,3,2,2,1,10.22658,3,2,2,4,4,2,4,4,10.35004,4,4,4,3,4,4,7.23353,2,2,2,4,4,2,4,8.64503,3,4,3,4,3,3,4,11.02336,3,2,3,3,3,2,7.84932,2,4,3,3,0,0
2,1,597.90867,3,2,1,1,1,11,10,5,4,7,999999,1,999999,11.46049,3,3,9.73209,3,1,3,2,2,3,4,4,12.92078,3,3,3,3,3,3,2,3,3,8.08185,3,1,1,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.66766,1,1,2,1,2,1,14.95609,4,4,1,4,4,1,4,4,12.36856,4,4,4,4,4,4,10.125,4,4,2,4,3,4,2,12.21043,4,4,4,1,4,3,4,11.93921,3,3,3,3,2,3,9.18672,3,4,4,4,0,0
2,1,590.88439,3,2,1,1,3,8,3,5,7,5,2,1,1,11.95416,4,5,8.06204,3,3,3,2,3,2,2,4,9.34812,3,3,1,2,3,1,3,2,2,10.12111,3,3,3,3,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.14726,2,2,2,1,1,1,12.71112,4,4,1,4,3,1,4,4,8.78118,3,4,4,2,4,4,11.29688,4,4,1,4,1,3,2,9.45792,3,3,4,2,4,3,3,8.56196,2,2,2,1,2,3,9.90093,4,4,4,4,0,0
2,2,442.69687,3,2,1,1,2,4,2,4,4,5,3,1,3,12.56691,5,5,12.53542,4,1,4,4,1,3,4,4,11.99368,3,2,2,3,3,3,3,3,3,8.49059,3,2,1,3,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,13.28372,1,1,1,1,1,1,12.71112,4,4,1,3,4,1,4,4,12.36856,4,4,4,4,4,4,10.64149,4,4,1,4,4,4,1,10.51137,4,4,4,4,4,4,4,11.02336,2,2,3,3,3,3,8.22608,3,4,4,2,0,0
2,1,573.0857,3,2,1,1,1,9,3,5,7,6,2,1,1,12.56691,4,4,10.96593,4,1,3,3,1,4,3,4,8.48819,3,3,3,2,2,1,1,1,2,10.56229,4,3,2,4,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,9.09792,2,2,2,2,2,2,14.95609,4,4,1,4,4,1,4,4,8.78118,2,4,4,4,3,4,9.32033,3,4,2,4,1,3,4,9.45792,3,4,4,4,4,3,4,7.43006,1,1,3,1,1,3,9.18672,3,4,4,3,1,0
2,2,470.6229,3,2,1,1,2,6,2,4,4,6,2,1,1,11.0313,3,4,6.15528,1,4,1,1,3,3,2,2,8.91614,2,2,3,3,2,1,3,2,1,10.56229,4,3,2,4,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.81433,4,4,2,1,1,1,9.31239,3,4,1,1,4,4,4,3,12.36856,4,4,4,4,4,4,7.8094,3,3,4,4,4,4,4,10.51137,4,4,4,4,4,4,4,11.93921,3,3,3,3,3,2,8.6522,2,4,4,4,0,0
2,2,455.01064,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
2,2,536.96511,3,2,1,1,1,9,2,4,3,6,3,1,3,10.29048,2,2,10.07944,4,2,3,3,2,3,4,4,8.05868,2,1,3,2,2,2,1,2,2,8.08185,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,6.49022,4,4,4,3,3,3,9.8898,3,4,2,3,3,2,3,4,12.36856,4,4,4,4,4,4,9.6967,4,4,3,4,2,3,2,9.02856,4,3,4,4,4,3,3,8.00444,2,1,2,2,2,2,8.6522,3,4,3,2,1,1
2,2,570.95654,3,2,1,1,1,7,10,5,4,7,2,1,1,12.56691,3,5,11.59895,3,1,3,4,1,4,4,4,11.3162,3,3,3,3,3,2,2,3,2,7.64888,2,2,1,2,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.81433,2,1,2,3,4,1,11.72951,3,4,1,3,4,1,4,4,12.36856,4,4,4,4,4,4,10.64149,3,4,1,4,1,2,1,9.45792,3,4,4,4,3,4,4,13.6221,3,3,3,3,3,3,10.88264,4,4,4,3,1,1
2,1,564.96876,3,2,1,1,1,10,10,5,7,7,3,1,3,13.42059,4,5,10.48141,3,2,3,4,2,4,4,4,11.99368,3,3,3,2,3,2,3,3,3,13.18017,4,4,4,4,4,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.29063,2,2,3,3,4,1,12.71112,4,4,2,4,4,1,4,4,12.36856,4,4,4,4,4,4,9.9482,3,999999,2,4,1,4,3,10.51137,3,3,4,1,4,4,3,11.93921,3,2,3,3,3,3,12.319,4,4,4,999999,999999,999999
2,2,527.61284,3,2,1,1,2,2,12,3,4,4,2,1,1,11.0313,3,5,8.84658,3,2,3,2,2,3,3,3,12.92078,3,3,3,3,2,3,3,3,3,13.18017,4,4,4,4,4,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.66766,1,1,2,1,2,1,6.59515,1,1,4,3,2,4,1,3,9.4022,4,4,4,4,4,2,11.29688,4,3,1,4,1,4,2,10.51137,3,4,4,3,4,4,4,13.6221,3,3,3,3,3,3,12.59388,4,4,4,4,1,1
2,2,535.97679,2,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,10.14726,2,1,3,1,1,1,10.61953,1,4,1,4,3,1,4,4,12.36856,4,4,4,4,4,4,10.125,3,3,2,4,1,3,1,11.20989,4,3,4,2,4,4,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
2,1,570.4776,1,2,1,1,1,11,11,5,5,8,2,1,1,13.42059,4,5,10.96593,4,3,4,4,2,4,4,4,11.54033,3,999999,999999,3,3,999999,2,999999,999999,5.90522,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.55138,4,2,2,2,2,2,10.61953,3,4,2,3,4,1,3,4,8.31489,2,3,4,4,4,3,7.8094,3,3,3,3,3,2,3,7.67963,3,2,3,3,3,3,2,10.31064,3,2,3,2,3,2,8.24194,2,4,4,999999,0,0
2,1,500.30604,3,2,1,1,2,2,2,4,3,6,2,1,1,11.46049,3,5,10.48141,4,1,3,3,2,3,4,4,9.34812,2,2,3,2,2,2,2,2,3,10.12111,3,3,3,3,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,13.28372,1,1,1,1,1,1,10.61953,3,4,2,4,3,1,3,4,7.93542,3,3,3,3,4,3,10.125,3,4,2,4,2,3,1,9.45792,3,3,4,1,3,3,3,11.02336,3,3,3,3,2,2,9.18672,2,3,4,4,1,1
2,1,592.63844,999999,999999,999999,999999,1,4,9,5,8,8,2,1,1,999999,999999,4,12.53542,4,1,4,3,1,4,4,4,11.99368,3,3,3,3,3,3,2,2,3,11.03019,4,3,3,4,3,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,10.798,2,3,3,999999,2,3,9.90093,3,3,4,4,1,1
2,1,517.63038,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,9.75018,2,2,1,3,1,1,9.59084,4,4,1,1,3,1,2,3,6.78134,3,3,3,2,3,1,9.32033,3,4,2,2,1,2,1,10.51137,3,4,4,1,4,3,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
2,1,507.16092,3,1,0,1,4,7,8,3,4,3,2,1,1,8.8204,3,2,10.96593,4,1,3,4,1,3,3,4,8.05868,2,2,2,2,2,1,2,2,2,6.6026,2,2,1,1,1,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,7.48584,4,1,4,2,4,3,10.61953,4,4,2,2,4,2,4,4,12.36856,4,4,4,4,4,4,6.5996,2,2,3,2,4,3,4,9.45792,3,3,4,2,3,3,4,8.00444,2,1,1,2,2,3,6.33195,2,3,2,1,0,0
2,2,482.4417,3,2,1,1,5,999999,8,4,3,6,2,1,1,10.64774,4,4,9.12366,3,2,2,3,1,3,2,4,10.75483,3,3,2,3,3,2,3,2,2,8.08185,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,6.01795,4,3,4,4,3,4,11.72951,4,4,2,4,4,1,3,4,9.4022,3,4,4,3,4,4,11.29688,4,3,1,4,1,4,2,10.51137,4,3,4,1,4,3,3,10.31064,1,2,3,3,3,3,6.33195,2,3,2,1,0,0
2,1,508.74414,3,2,1,1,3,6,4,4,999999,6,2,1,1,10.29048,3,3,12.53542,4,2,4,4,1,4,4,4,9.79151,2,3,3,2,2,1,2,3,3,7.64888,3,2,1,2,1,2,1,2,1,1,1,1,1,1,3,109,28,900,5,0,9.6754,1,1,1,1,1,2,3,2,3,4,4,9.44578,4,4,3,3,4,8.70845,1,2,2,2,2,3,4,4,4,999999,999999,9.59189,2,2,2,1,2,1,1,2,2,1,8.81433,1,1,4,4,1,2,9.8898,4,4,4,4,4,4,4,4,9.4022,3,3,4,4,4,4,9.6967,3,3,1,4,3,3,1,8.29776,3,3,3,4,3,3,4,10.31064,2,2,3,2,3,3,12.59388,4,4,4,4,1,1
