scigrade6,understand,workhard,challenge,choice,makemeth,ownexp,scigrade10,ses,sciach,certsci
4,4,6,6,1,1,1,4,0.351,25.49,1
5,6,5,5,1,4,1,7,-0.271,22.28,1
3,5,3,6,1,1,1,1,-0.339,17.27,1
3,6,6,5,2,1,1,7,0.297,26.61,0
2,2,4,3,3,2,1,1,-0.567,17.31,1
4,5,5,6,1,3,1,6,-0.204,27.91,0
4,6,5,6,1,1,1,5,-0.193,15.16,1
4,5,6,6,1,3,1,5,-0.019,18.16,1
3,4,3,2,1,1,1,7,-0.019,20.23,0
5,6,6,5,1,2,2,8,0.29,26.95,0
4,5,6,5,1,1,1,6,-0.424,21.79,1
4,3,6,6,1,2,1,8,0.483,22.86,0
4,4,6,5,5,4,1,8,0.763,26.56,0
2,6,6,6,1,1,1,5,0.396,19.19,1
3,6,6,6,1,1,1,4,-0.214,16.18,1
1,6,6,5,1,1,1,6,-0.021,26.68,1
4,2,5,2,1,1,1,7,0.545,27.93,1
5,4,5,5,1,1,1,8,0.755,30.06,1
4,4,3,2,1,1,1,6,1,23.84,0
4,5,5,5,1,2,1,8,0.999,31.36,1
5,4,5,5,1,1,1,8,1.138,34.07,0
5,3,3,2,1,1,1,7,0.288,26.97,1
4,4,6,5,1,1,1,5,1.161,21.84,1
5,4,5,3,1,1,1,8,1.383,14.99,1
5,5,2,3,1,1,1,8,0.742,30.04,1
4,6,6,5,1,1,1,6,0.576,25.21,1
4,4,5,5,1,1,1,6,0.356,28.19,1
4,5,6,3,2,2,1,5,0.582,21.85,1
5,6,6,6,1,1,1,8,0.528,30.46,1
5,2,2,2,1,1,1,6,1.2,32.14,1
1,4,5,3,1,1,1,5,0.002,24.36,1
2,3,3,3,1,1,1,1,-0.294,14.49,1
5,6,6,6,1,1,3,8,0.451,29.42,0
5,3,4,5,1,1,1,7,-0.169,21.72,0
5,2,4,4,1,1,1,6,-1.462,13.53,1
5,2,5,5,1,1,1,8,0.631,19.72,0
5,2,4,3,2,1,1,8,0.256,32.72,1
5,4,4,5,1,1,1,7,-1.585,28.28,0
5,4,4,6,1,1,1,8,0.77,21.15,0
5,5,5,5,1,1,3,7,0.058,20.23,0
3,6,4,5,1,1,1,4,0.623,26.48,0
5,6,6,6,2,1,1,8,0.02,22.91,0
3,5,5,6,3,1,1,5,-0.099,19.91,0
5,3,4,2,1,1,1,6,-0.131,22.31,0
5,6,6,5,1,1,1,4,-0.759,16.35,0
4,6,5,6,1,1,1,4,-0.283,20.71,0
4,3,4,5,1,1,1,6,0.046,16.68,0
3,5,5,6,1,1,1,3,-0.118,10.92,0
3,5,6,6,1,1,1,1,-1.612,14.27,0
3,2,2,2,1,1,3,1,-0.519,17.04,0
4,6,6,6,5,5,5,8,0.171,15.57,1
4,1,1,1,2,1,1,2,0.315,14.76,0
5,6,2,2,3,1,1,8,0.156,18.74,1
4,4,5,5,1,1,1,5,-0.097,21.49,1
5,6,6,2,1,1,1,8,-1.018,20.19,0
5,3,6,5,2,1,1,8,1.094,31.9,1
4,5,6,6,4,4,4,7,-0.305,15.02,0
5,3,3,3,1,1,1,8,-0.015,31.1,0
5,3,6,6,1,3,1,8,1.377,18.15,0
3,3,4,3,1,1,1,5,-0.708,14.35,0
4,5,6,6,1,1,1,5,-0.871,14.04,0
5,5,3,4,1,1,1,7,0.8,23.82,0
5,6,6,6,3,3,2,8,-1.414,19.44,0
4,5,5,5,1,5,1,4,-0.863,17.74,0
3,6,6,6,4,2,1,5,-0.855,24.02,0
3,5,6,6,1,1,1,5,-0.042,21.5,0
3,5,5,6,2,2,1,5,0.651,18.77,0
4,6,6,6,4,1,1,7,1.061,19.98,0
2,5,6,4,3,3,2,8,-0.365,15.32,0
3,5,5,6,1,1,2,7,-0.868,19.82,0
3,3,6,3,1,1,1,6,0.184,18.3,0
5,6,6,6,2,1,1,7,0.511,24.83,0
4,4,5,6,3,1,1,6,-1.138,16.05,0
5,2,2,2,1,4,1,8,-0.233,21.31,0
5,3,6,6,1,1,1,7,1.098,32.68,0
4,4,5,5,4,1,1,6,0.955,18.39,0
3,5,5,4,2,1,2,5,0.278,25.4,0
5,4,6,5,1,1,1,7,0.248,20.65,0
4,5,6,5,1,1,1,7,0.343,22.33,0
5,6,6,6,1,1,1,7,0.111,23.22,0
4,6,6,6,1,1,1,5,0.566,28.04,0
2,3,5,6,1,1,1,3,0.483,19.74,0
4,6,6,6,1,1,1,4,0.545,24.43,0
3,6,5,5,2,3,1,5,0.105,21.05,0
4,3,6,6,1,1,2,6,0.602,16.41,0
5,5,5,4,1,2,2,7,-0.063,31.18,1
3,5,5,5,1,1,1,8,-1.461,18.87,0
3,3,6,6,1,1,1,4,1.146,22.95,0
4,5,6,5,2,2,3,6,-0.709,28.39,0
3,3,6,6,1,1,1,1,0.151,15.64,0
3,5,5,6,1,3,1,7,-0.043,14.91,0
4,2,2,2,1,1,1,5,0.572,28.04,0
4,6,6,6,1,5,1,7,-1.612,14.28,0
2,2,5,4,3,3,1,7,-1.648,14.59,0
3,5,5,5,1,3,1,2,-1.228,11.13,0
4,6,5,6,1,1,2,7,-0.223,17,0
4,5,6,6,1,4,3,5,-1.152,19.03,0
5,4,6,6,1,2,1,8,-0.866,20.39,0
3,3,5,5,1,3,1,5,-0.682,18.09,0
5,6,6,5,1,1,2,7,-1.668,28.86,0
5,2,4,4,1,1,1,8,-0.693,28.59,0
5,4,5,6,1,1,1,8,1.972,28.19,1
5,4,5,6,1,3,1,5,1.347,32.81,0
5,2,2,6,1,1,1,6,0.841,29.34,0
4,6,6,5,1,1,1,7,0.261,30.2,0
4,5,6,6,4,1,1,7,-0.561,15.72,0
5,6,6,6,4,1,1,8,0.098,15.68,0
3,5,5,6,1,1,1,3,-0.641,14.53,0
4,4,6,6,2,2,2,7,-0.597,26.28,0
4,5,5,4,2,1,1,3,-1.246,13.67,0
5,4,6,6,3,3,2,8,1.038,22.09,0
5,6,6,5,2,2,2,8,0.262,33.22,0
4,5,5,6,2,3,2,7,1.045,30.84,0
1,3,5,5,2,1,1,3,0.669,16.29,0
5,6,5,6,1,2,3,6,1.011,11.64,0
4,3,4,4,1,1,1,6,1.472,24.1,0
5,6,6,6,1,1,1,8,-0.867,22.5,0
5,4,6,4,2,2,1,8,0.852,24.65,0
4,6,6,6,1,1,1,8,-0.571,20.4,0
5,5,6,4,1,1,1,6,0.301,22.61,0
3,2,6,5,1,1,1,6,-0.46,12.09,0
2,5,5,6,1,1,2,3,-0.628,20.93,0
3,2,6,6,1,1,1,4,-1.158,14.11,0
5,5,5,5,1,1,1,7,0.057,23.04,0
3,5,6,3,3,2,1,8,0.127,27.86,0
3,2,6,3,1,1,1,3,-0.132,11.64,0
4,6,6,6,1,1,1,8,-0.704,15.58,0
4,2,6,6,1,1,1,5,-0.366,14.95,0
5,5,6,6,1,1,1,8,-0.275,15.83,0
4,6,6,6,1,1,2,8,-0.913,15.76,0
4,3,5,3,1,1,1,6,-0.221,18.91,0
4,5,4,4,1,1,1,6,-0.153,21.02,0
4,3,6,6,1,1,1,6,-0.365,12.67,0
4,5,6,6,1,1,1,5,-0.889,12.27,0
3,5,6,2,1,1,1,8,-0.712,26.12,0
5,3,5,5,2,1,1,8,-0.578,18.3,0
4,5,5,4,1,1,1,6,-1.022,15.61,0
5,5,4,5,1,1,1,8,0.008,25.88,0
5,6,6,6,1,1,1,8,0.339,31.99,0
4,6,6,5,1,1,1,6,-1.49,14.73,0
4,4,6,6,1,1,1,5,0.219,18.04,0
5,5,6,6,1,1,1,8,1.4,30.87,0
3,6,6,6,5,3,2,8,-1.431,21.53,0
4,2,6,6,5,5,5,8,0.057,12.81,0
4,2,5,5,3,2,2,7,-0.772,24.26,0
4,5,6,6,1,1,1,8,0,28.23,0
4,6,6,5,1,1,1,7,-0.565,26.44,0
4,3,3,6,1,1,1,8,0.781,21.24,0
4,2,6,5,1,1,1,8,0.417,23.44,0
4,5,6,5,1,1,1,8,-0.166,26.14,0
4,4,4,5,2,1,1,7,0.438,19.55,1
5,5,6,6,1,1,1,8,0.497,19.47,0
4,4,4,5,1,1,1,7,-0.279,15.64,0
5,3,2,3,1,1,1,7,0.594,32.29,0
4,1,1,1,1,1,1,6,-1.234,26.15,0
3,6,6,6,3,3,2,7,-0.625,14.25,0
5,6,6,6,1,1,1,5,-0.773,22.12,0
5,3,3,4,1,1,2,7,-1.233,30.53,0
4,5,6,6,1,1,1,7,-0.966,12.35,0
5,4,6,3,3,2,1,5,-1.391,12.11,0
4,4,6,4,1,1,1,3,-0.659,15.16,0
5,5,6,4,1,1,1,7,-1.196,15.25,0
5,4,6,6,2,3,2,4,-1.48,12.85,0
4,4,6,5,1,1,1,6,-0.79,26.11,0
2,3,6,6,1,1,3,5,-0.763,19.59,0
5,6,6,6,5,4,1,8,0.43,14.7,0
3,4,6,6,1,1,2,7,-0.793,16.2,1
5,6,5,5,3,1,1,6,-1.324,19.26,1
3,6,6,6,2,1,1,6,-0.806,17.26,1
4,3,5,6,1,1,1,6,1.139,21.58,1
3,5,6,5,1,1,1,5,-1.57,16.77,0
4,6,5,4,1,1,1,8,-2.056,16.43,1
5,6,5,5,1,3,1,6,-1.616,13.62,0
4,4,5,5,3,3,2,6,-0.439,14.74,0
4,5,5,5,1,1,1,7,-1.583,12.3,0
5,2,4,4,1,2,2,7,-1.029,22.35,0
5,4,5,5,1,3,1,7,0.899,20.72,0
5,4,5,5,1,1,1,5,-0.813,15.27,1
5,6,6,5,3,2,1,7,0.121,25.03,1
5,4,5,5,1,1,1,7,0.178,18.77,1
5,4,6,6,1,1,1,8,-0.447,27.32,1
5,6,6,6,1,1,1,7,-1.342,16.46,1
4,6,6,4,3,2,2,3,0.269,17.97,1
3,5,6,6,1,5,1,2,-1.021,19.68,1
5,4,6,6,1,1,2,8,-0.456,12.14,1
3,4,6,5,1,1,1,7,-1.209,21.12,1
3,6,6,6,3,1,1,6,-1.488,18.58,1
3,6,5,4,1,1,2,5,-1.294,17.76,1
5,6,5,6,1,1,1,7,-1.45,20.61,0
2,6,6,6,1,1,1,5,-1.19,26.47,1
5,3,3,3,1,1,1,8,0.395,27.39,1
5,5,5,6,1,1,1,7,0.603,25.92,1
5,4,5,6,4,1,2,5,0.138,18.99,1
3,4,4,5,1,1,1,3,-0.049,25.73,1
3,2,5,3,1,1,1,6,-0.282,22.24,1
5,3,5,4,1,1,1,6,-0.34,24.63,1
3,4,5,6,1,1,1,3,-0.618,23.88,0
5,5,6,6,3,1,1,7,1.355,16.61,1
5,5,3,3,1,1,1,4,-1.547,13.58,0
3,5,5,5,2,1,1,6,-1.173,13.24,1
5,2,6,6,1,1,2,8,-0.479,30.51,0
3,6,6,5,4,2,2,7,-1.199,20.6,1
5,6,6,6,4,3,3,5,-0.698,15.96,0
5,2,6,6,1,1,1,7,0.363,22.46,0
2,2,6,5,3,1,1,5,-1.553,12.87,1
4,2,3,4,1,1,1,7,-0.043,28.31,0
5,3,5,4,1,1,1,6,-0.873,26.46,1
4,3,4,6,1,1,1,4,-0.169,24.42,1
1,6,5,5,3,3,3,4,-1.391,14.25,0
5,5,5,5,1,1,2,5,-0.973,28.37,0
4,2,4,6,1,2,1,6,0.444,25.52,0
5,5,6,3,1,1,1,8,-0.9,26.68,0
5,4,3,2,1,4,1,7,-0.126,25.92,0
5,2,5,3,1,1,1,5,-0.708,24.59,0
4,2,6,5,1,1,1,5,0.164,15.84,0
2,6,5,4,1,1,1,5,0.279,29.64,0
5,6,6,6,2,4,4,8,0.452,22.94,1
5,6,6,6,1,1,2,4,-0.584,20.22,0
3,5,6,5,1,3,1,7,0.677,23.87,0
5,3,3,6,1,1,1,7,0.967,27.51,1
5,6,5,5,2,1,1,7,-1.18,25.23,1
4,5,5,5,2,2,1,4,0.491,20.11,0
4,6,6,6,1,1,1,5,-0.011,25.88,0
4,6,6,6,3,1,2,7,-0.14,27.24,0
5,5,3,6,1,1,1,8,1.299,29.64,1
3,6,6,6,1,1,1,8,0.727,21.08,1
2,1,1,1,1,1,1,7,-1.335,19.66,1
5,5,6,6,1,1,1,6,-0.012,24.25,0
5,4,5,4,1,1,1,7,1.461,25.49,1
4,6,6,6,1,1,2,7,0.389,23.16,1
3,5,3,3,1,1,1,5,-0.126,24.45,1
5,4,2,2,1,1,1,3,-1.417,18.28,0
5,5,6,6,1,1,3,6,-0.217,17.32,1
3,4,5,5,1,1,1,5,-0.902,25.11,1
2,4,5,6,1,1,2,4,-1.125,20.15,0
5,3,6,6,1,1,1,5,-0.224,25.46,0
4,6,5,6,1,1,1,6,1.133,23.27,0
5,5,6,6,1,1,1,6,-0.869,21.62,0
4,2,3,5,1,1,1,2,-0.417,24.89,0
5,6,5,6,1,1,1,8,-0.126,27.11,0
4,6,6,6,3,1,1,6,0.338,26.92,0
5,6,5,6,1,1,1,7,-0.526,31.34,0
4,4,6,5,3,2,1,5,-0.692,28.78,0
4,5,5,5,1,1,1,5,-0.245,23.75,1
3,5,6,2,1,1,1,4,-0.617,16.7,0
2,4,4,4,1,1,1,2,-1.218,16.5,1
5,4,6,5,3,2,1,8,-0.366,22.66,1
3,5,5,6,2,1,1,1,0.877,18.68,1
5,5,5,5,1,1,1,6,-0.455,17.75,0
5,4,5,5,1,1,1,8,-0.452,18.59,1
5,4,6,6,1,1,1,8,0.356,29.31,1
5,6,6,6,1,4,2,8,1.972,27.92,1
5,5,6,6,1,2,1,8,0.214,28.62,1
4,6,5,6,1,1,3,6,1.04,24.53,1
3,5,3,4,1,1,1,6,-0.099,18.78,0
4,4,5,5,1,3,2,5,-0.461,19.92,1
5,5,5,3,1,2,1,7,-0.385,24.83,1
5,6,6,6,1,1,1,8,0.077,24.75,1
5,5,5,4,1,1,1,7,-0.057,28.96,0
1,5,6,5,1,2,1,5,1.217,26.48,0
5,6,5,6,1,1,1,3,0.418,22.67,1
5,6,6,6,1,1,2,5,0.474,21.05,1
4,6,6,5,1,2,2,6,0.163,23.66,1
5,4,5,4,1,3,1,6,0.933,19.05,1
5,6,5,5,1,2,2,7,0.361,33.21,0
4,5,5,5,1,1,1,7,0.438,13.58,1
5,4,5,6,1,1,1,6,-0.54,21.87,0
5,3,4,4,1,1,1,6,-0.294,16.51,0
4,3,6,6,1,1,1,8,0.556,21.18,0
4,2,3,3,1,1,1,6,-0.788,16.11,0
5,5,6,6,2,1,1,8,-0.192,31.47,0
3,6,4,3,1,1,1,4,0.266,32.31,0
5,2,3,3,1,1,1,7,-0.241,23.66,0
5,2,3,2,1,1,1,8,0.052,19.49,0
5,6,6,6,1,1,1,8,1.224,27.25,0
3,2,5,5,1,1,1,2,-1.546,11.33,0
4,6,6,5,1,1,1,6,-1.236,23.34,0
5,2,4,2,1,1,1,5,-0.528,21.04,1
5,4,6,5,1,1,1,5,0.103,13.85,0
2,2,6,6,1,1,1,4,-1.488,11.45,0
4,3,6,5,1,1,1,6,-1.55,15.84,1
5,5,6,5,1,1,1,7,-0.597,24.71,0
5,6,6,5,3,3,1,6,-1.156,14.09,1
4,6,5,3,1,1,1,7,-0.246,26.84,1
4,3,4,3,1,1,4,7,-1.01,23.95,0
4,4,6,5,1,1,1,8,0.39,23.29,1
5,3,4,3,1,1,2,8,0.037,27.61,1
3,2,4,5,1,1,2,8,-0.109,11.22,0
2,6,5,5,1,1,1,7,-0.438,16.8,0
5,4,4,4,1,1,1,8,1.144,25.47,1
3,4,4,5,1,1,1,6,-0.486,15.69,0
3,4,6,5,1,2,1,5,1.061,18.69,0
3,6,6,4,1,1,1,7,-0.32,18.23,1
5,4,6,6,1,1,1,7,-0.668,17.47,0
5,5,5,4,3,1,4,8,0.229,29.24,1
5,5,6,6,1,1,1,6,0.135,16.25,1
4,4,6,6,3,1,1,6,0.243,19.23,0
4,4,5,5,1,1,1,5,0.517,20.22,0
4,5,5,6,1,1,1,5,0.121,20.41,1
5,5,5,6,3,1,1,6,0.019,24.56,0
5,2,3,2,1,1,1,6,0.544,31.87,1
4,4,5,5,1,1,3,8,0.733,16.63,0
5,2,6,3,1,1,1,8,0.582,28.71,1
4,3,6,5,1,1,1,5,-1.315,14.71,1
3,3,3,3,1,1,1,2,-0.479,17.54,1
4,2,3,5,3,2,2,2,-0.107,12.79,1
5,4,6,6,2,1,1,8,-0.833,21.3,1
4,5,6,6,1,1,1,7,-1.264,14.77,0
4,6,3,4,1,1,1,7,0.341,21.08,1
3,6,6,6,1,1,1,5,-0.912,13.78,0
5,2,6,4,1,1,1,7,0.182,27.29,0
5,3,3,4,1,1,1,6,0.961,26.3,0
5,4,6,6,4,1,2,5,-0.868,14.03,0
4,3,4,3,1,1,1,6,-1.492,24.39,0
4,6,6,6,1,1,1,4,0.068,14.49,0
4,5,5,6,1,2,1,7,-0.371,21.45,0
4,3,5,5,3,3,3,4,-1.516,19.81,0
4,3,6,5,2,2,1,6,-1.066,17.81,0
4,2,6,4,1,2,2,8,-1.13,21.57,0
4,5,6,6,1,1,1,7,-0.423,20.03,0
4,5,5,6,4,3,1,2,0.227,15.59,0
4,6,6,6,4,5,5,6,-1.37,13.26,1
3,4,6,6,1,2,2,8,-1.121,22.67,1
4,2,3,6,2,1,1,4,-1.361,16.9,0
4,5,5,5,3,2,1,6,-1.276,17.67,1
4,3,5,5,1,1,1,6,0.106,15.26,1
5,6,6,6,1,1,1,8,-0.139,22.95,1
4,4,3,3,1,1,1,8,0.473,27.02,1
4,5,5,4,1,1,1,6,-1.674,20.07,1
5,5,6,5,1,2,4,7,0.212,25.15,1
4,4,5,5,1,1,1,6,-0.803,18.26,0
4,5,6,5,3,1,1,7,-1.103,22.96,0
3,3,6,2,1,1,1,4,0.088,19.51,1
5,6,6,6,1,1,1,8,-0.8,27.58,0
4,5,5,3,1,1,1,6,-0.418,11.47,1
3,6,6,5,3,1,1,8,-0.615,12.31,0
3,2,2,2,1,1,1,8,0.276,33.77,0
4,4,6,6,1,3,1,8,-1.064,11.44,1
2,2,4,2,1,1,1,5,-0.741,25.26,1
4,2,5,5,1,1,1,6,-0.288,20.18,1
5,2,4,2,1,1,1,6,-0.294,18.45,0
3,5,6,5,1,1,1,7,-1.074,23.99,0
3,4,6,6,2,3,2,7,-0.861,14.07,0
4,5,6,5,3,3,1,7,-0.162,16.04,0
1,2,5,3,1,1,1,2,-1.745,18.58,0
2,4,5,6,3,4,3,2,-1.464,12.89,0
5,4,5,5,1,1,1,7,0.201,19.96,0
5,6,6,6,1,1,1,8,1.024,31.58,0
4,5,5,5,1,1,1,8,0.471,20.34,0
5,5,6,6,1,1,1,8,-1.34,23.46,0
5,6,6,4,5,3,1,8,0.913,29.5,0
3,4,6,4,1,1,1,5,0.58,16.1,0
5,3,4,4,1,2,1,8,-0.086,31.29,0
4,6,5,5,1,1,1,8,0.023,29.96,0
5,5,6,5,1,1,1,8,-0.579,22.5,0
5,6,6,6,1,1,1,7,0.911,34.18,0
5,3,6,6,1,4,1,7,-0.388,19.94,0
5,2,3,4,1,1,1,5,0.145,19.22,0
4,4,6,6,1,1,1,7,1.662,23.16,0
3,5,4,4,1,1,1,2,0,16.81,0
3,3,6,5,2,1,1,8,0.2,15.82,0
2,6,6,6,1,3,1,1,-0.267,23.5,0
4,4,4,4,1,1,1,7,-0.586,31.7,0
5,2,6,5,1,1,1,8,0.245,32.11,0
4,2,6,6,1,1,1,3,0.439,25.83,0
4,5,5,5,1,1,1,6,0.67,15.64,0
4,4,4,5,2,1,1,7,-1.042,19.49,1
4,5,5,5,2,1,1,4,-0.829,16.98,1
3,6,6,6,2,1,1,6,-0.131,23.01,0
5,4,6,6,1,1,1,7,-1.056,18.89,1
4,5,6,3,1,1,1,7,-0.099,15.36,0
4,2,6,4,1,1,1,4,-0.099,18.79,0
3,4,6,6,1,2,2,7,-0.961,20.03,0
1,3,5,5,1,1,2,1,0.214,12.1,1
4,5,3,2,1,1,1,7,0.144,22.45,0
4,3,5,2,1,1,1,6,0.155,20.07,0
5,6,2,2,1,1,1,5,0.12,25.08,0
4,2,6,6,1,1,1,4,-0.865,26.75,0
4,5,6,6,2,1,3,3,-1.712,12.32,1
4,5,4,5,1,1,1,7,-0.116,13.54,0
4,5,6,5,1,1,1,7,-1.049,20.5,0
4,2,4,5,1,1,1,6,-0.792,21.77,0
5,6,6,6,1,1,1,8,0.375,29.47,1
4,5,5,6,1,1,1,5,0.572,26.05,1
3,4,5,5,1,4,1,4,0.837,23.26,1
5,5,6,6,1,1,1,8,1.817,33.06,0
3,5,5,6,3,1,1,1,-0.451,15.56,1
4,6,6,6,1,2,3,8,0.629,29.31,1
4,2,6,2,1,1,1,5,-0.685,17.8,0
4,6,6,5,1,1,2,3,-0.469,15.67,0
3,2,5,4,1,1,1,1,0.317,17.62,0
4,3,5,6,2,1,1,6,0.098,21.04,0
2,6,6,6,1,1,1,5,-0.717,13.85,0
3,1,1,1,1,1,1,1,0.402,17.76,0
4,3,5,6,1,1,1,7,-0.534,18.83,0
4,5,6,5,1,1,1,7,0.101,29.13,0
5,3,6,6,1,1,1,8,0.671,21.16,0
4,6,6,5,2,1,2,8,0.091,27.31,0
3,2,6,3,1,1,1,7,-1.147,19.82,0
5,6,6,6,1,1,1,8,0.2,30.66,0
5,5,6,6,3,2,1,5,-0.191,18.25,0
4,5,5,5,1,1,1,7,0.594,23.79,1
5,5,6,6,1,1,1,8,0.667,33.28,0
4,4,6,5,2,1,1,7,-0.24,19.31,0
4,6,6,6,1,1,1,4,0.133,14.96,0
5,6,6,6,2,3,2,8,-0.735,27.98,0
5,6,6,5,4,4,1,8,-0.142,18.51,0
2,3,5,3,1,1,3,7,-0.195,23.75,0
5,2,4,2,2,1,1,8,0.811,19.13,0
5,2,5,4,2,1,1,7,-0.057,21.95,0
4,4,5,6,1,4,1,7,0.209,25.69,0
4,2,5,6,1,1,1,8,0.305,24.34,0
4,5,5,5,1,1,1,8,0.155,20.53,0
4,3,5,2,1,1,1,6,-0.003,11.68,0
5,4,6,4,1,1,1,7,-0.075,21.49,0
5,5,6,5,1,1,1,8,-0.816,30.21,1
4,4,6,6,1,1,1,6,-0.294,20.05,1
3,3,5,6,1,1,1,5,0.405,27.96,0
3,5,5,5,1,1,1,6,0.118,17.77,1
5,3,6,2,1,1,1,3,-0.126,23.58,1
3,2,5,5,2,1,1,5,-0.294,17.33,1
5,5,6,6,1,1,1,8,0.135,29.69,1
4,5,5,5,1,1,1,7,0.434,24.61,0
3,6,6,5,1,1,1,6,-1.035,21.87,1
3,6,6,6,1,3,1,8,-0.896,20.64,0
5,6,5,4,1,1,1,4,-0.896,22.71,1
5,6,6,6,4,1,1,7,-0.717,22.8,0
5,3,6,5,1,1,1,6,-0.728,28.54,1
4,6,5,5,1,1,1,7,-0.162,17.22,1
5,3,5,3,1,1,1,7,0.494,19.95,0
4,2,3,2,1,1,1,8,-0.312,24.93,1
5,2,5,5,1,1,1,7,-0.345,22.61,1
5,2,6,4,1,1,1,8,-0.666,19.04,0
5,2,4,4,1,1,3,7,-0.354,18.52,1
4,6,6,6,1,2,3,8,-0.716,16.71,0
4,5,6,6,3,1,2,7,1.222,16.36,0
4,5,5,5,2,1,1,6,-0.052,24.5,0
5,5,5,5,1,1,1,7,-0.042,25.16,0
5,6,6,6,1,3,1,8,0.732,15.59,0
5,5,5,5,1,1,1,4,-1.315,21.22,0
5,6,6,6,3,3,2,7,-0.476,30.64,0
5,4,6,5,3,1,1,8,-0.015,25.51,0
4,4,5,3,1,1,1,5,-0.371,13.02,0
3,4,5,6,1,1,1,3,-0.993,20.19,0
5,6,6,6,1,1,1,8,0.92,22.55,1
5,2,6,6,3,3,3,8,0.314,27.42,0
4,5,5,6,1,1,1,5,0.874,28.57,1
4,4,6,5,1,1,1,8,0.268,30.73,0
5,4,5,6,1,1,1,6,0.499,22.91,0
5,5,5,5,2,1,1,6,0.155,22.99,0
3,3,5,6,2,1,1,8,-0.55,24.15,0
5,6,6,5,2,2,2,8,0.395,30.03,0
3,5,6,6,1,1,1,7,-0.811,18.24,0
5,4,2,3,1,1,1,7,0.333,23.23,0
5,6,4,6,1,1,2,7,0.107,23.74,0
5,6,6,6,2,1,1,8,-0.621,25.07,0
3,4,6,6,2,3,1,6,-1.34,25.86,1
3,6,6,6,1,1,1,7,-0.175,22.94,1
5,4,5,5,1,1,1,5,-0.959,26.56,1
4,6,6,6,2,1,2,7,-0.762,16.4,0
5,5,6,6,1,1,1,7,-1.474,19.27,0
4,4,5,4,1,1,1,6,-1.048,16,1
4,3,5,4,4,3,2,5,-2.1,17.26,0
4,2,6,6,1,1,1,5,-0.204,14.24,1
4,3,5,4,1,1,1,3,-0.672,20.06,1
4,3,6,5,3,2,1,6,-0.401,24.34,1
4,6,6,6,3,3,3,5,-1.307,14.48,1
1,3,5,5,1,2,1,1,-1.086,17.09,1
3,4,5,4,1,1,1,4,0.155,18.6,1
2,2,6,6,1,1,1,6,-0.019,17.32,1
3,3,6,5,1,1,1,7,0.212,27.74,1
3,6,6,5,1,1,1,7,-0.211,15.83,1
4,2,5,5,1,1,1,7,0.057,17.79,1
5,4,5,5,1,1,1,5,0.438,28.77,1
5,5,6,6,1,1,1,1,-0.842,20.15,0
3,5,6,6,1,1,1,7,-0.04,26.13,1
4,3,5,5,1,1,1,7,0.417,33.21,1
1,5,4,5,1,1,1,4,-0.063,18.96,1
3,5,5,6,1,3,1,6,-0.895,17.04,0
3,3,4,4,1,1,1,6,-0.473,27.57,1
4,6,6,5,1,2,1,8,-0.336,29.33,1
4,4,6,5,1,1,1,4,-0.448,17,0
5,6,6,5,1,1,1,8,0.317,27.91,0
4,4,5,4,1,1,2,5,-0.78,18.16,0
4,5,4,4,2,1,2,6,1.271,27.56,0
4,4,5,5,1,1,1,5,0.644,20.35,0
4,4,6,6,1,1,1,6,-0.104,20.35,0
3,5,6,5,1,1,3,4,0.214,23.19,0
3,6,6,6,2,3,1,7,-0.361,21.19,0
5,6,6,5,1,2,2,8,0.229,27.01,0
3,5,4,4,1,1,1,6,0.088,18.03,0
4,2,5,6,2,2,1,7,0.276,22.25,0
4,6,6,6,1,1,1,6,0.448,31.91,1
4,6,5,5,1,1,1,5,0.317,24.47,0
2,5,5,5,1,1,1,6,-0.12,25.31,0
4,5,6,6,1,1,1,3,-0.062,23.95,1
5,2,2,2,1,1,1,8,-0.203,16.75,1
5,4,6,5,1,1,1,6,0.023,27.86,0
4,2,4,4,1,1,1,5,-0.359,14.88,1
3,2,5,3,5,1,1,7,-0.482,16.3,1
4,5,5,5,1,1,1,7,-0.154,25.24,0
3,3,6,6,1,1,1,4,-0.366,21.19,1
3,6,6,6,1,1,2,6,-1.535,25.14,0
5,5,6,5,1,1,1,8,0.06,26.34,1
5,6,5,5,1,1,2,7,-0.759,29.16,0
3,4,5,6,1,2,1,1,0.132,17.3,1
4,6,5,6,1,3,1,5,-1.353,13.03,1
5,6,6,6,1,1,1,8,0.363,33.62,0
5,6,6,6,1,1,1,7,0.598,27.94,0
4,5,6,4,1,1,2,8,0.132,16.78,0
4,6,5,5,3,1,1,7,-1.69,18.68,1
5,2,5,6,1,1,1,5,1.378,20.58,1
4,5,5,6,1,3,1,4,0.095,11.39,0
4,5,6,5,1,1,2,6,-0.126,18.72,1
4,5,6,6,5,4,3,5,-0.224,22.68,0
3,4,5,4,5,5,5,6,-0.51,17.21,1
4,6,6,5,4,3,2,3,-0.385,14.53,0
5,5,3,6,1,1,1,6,-1.359,17.77,0
3,3,6,6,3,1,1,6,-1.488,12.61,1
3,6,6,6,3,1,1,8,-1.662,23.65,0
4,5,5,5,1,3,2,6,-1.725,12.91,1
5,4,6,5,1,1,1,8,-1.494,24.98,1
5,4,6,5,1,1,1,6,-0.958,19.35,1
4,5,6,5,1,1,1,7,-1.742,18.04,1
5,6,6,5,1,1,3,8,-0.745,22.24,0
